,0,1,2,3,4
1058,2009-12-21 11:10:16.000028,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1059,2009-12-21 11:54:15.000094,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1060,2009-12-21 12:00:57.000081,M007,ON,11,0#0#1#0#0#0#0#0#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0
1061,2009-12-21 12:29:00.000069,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1062,2009-12-21 12:35:24.000090,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1063,2009-12-21 12:52:57.000093,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0
1064,2009-12-21 13:16:37.000048,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#1#0
1065,2009-12-21 13:44:54.000075,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0
1066,2009-12-21 13:49:29.000032,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1067,2009-12-21 13:53:10.000078,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1068,2009-12-21 13:55:00.000054,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1069,2009-12-21 13:57:13.000093,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1070,2009-12-21 14:01:10.000078,M001,ON,7,0#1#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1071,2009-12-21 14:23:50.000064,M007,ON,11,0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0
1072,2009-12-21 15:05:15.000068,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#1#0#0#0#0#0#0#0#0#0#1
1073,2009-12-21 15:09:53.000019,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
1074,2009-12-21 15:10:44.000076,M008,ON,4,1#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1075,2009-12-21 15:55:32.000094,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0#0#0
1076,2009-12-21 15:56:19.000003,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0
1077,2009-12-21 16:01:41.000059,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1078,2009-12-21 16:06:05.000006,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1079,2009-12-21 16:07:19.000079,M008,ON,4,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1080,2009-12-21 17:01:03.000016,M018,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0
1081,2009-12-21 17:02:18.000062,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1082,2009-12-21 17:16:23.000017,M008,ON,4,0#0#1#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1083,2009-12-21 18:58:14.000050,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1084,2009-12-21 18:59:07.000071,M016,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#1#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1085,2009-12-21 19:01:31.000067,M008,ON,4,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1086,2009-12-21 21:01:30.000022,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1087,2009-12-21 21:05:54.000070,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1088,2009-12-21 21:06:57.000094,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1089,2009-12-21 21:13:05.000006,M025,ON,10,0#0#1#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1090,2009-12-21 21:25:22.000074,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#1#0
1091,2009-12-22 07:16:52.000072,M025,ON,1,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1092,2009-12-22 07:19:23.000078,M028,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
1093,2009-12-22 08:34:27.000098,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1094,2009-12-22 08:35:07.000024,M014,ON,3,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0
1095,2009-12-22 08:58:45.000084,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#1#1
1096,2009-12-22 09:01:09.000020,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#1#0#0#0#0#1#0#0#0#0#0#0#1
1097,2009-12-22 09:17:39.000021,M019,ON,0,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1
1098,2009-12-22 09:18:18.000075,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1099,2009-12-22 09:35:43.000094,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
1100,2009-12-22 09:56:21.000036,M018,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#1
1101,2009-12-22 10:17:21.000086,M018,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0
1102,2009-12-22 10:21:16.000063,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1103,2009-12-22 10:22:18.000039,M018,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0
1104,2009-12-22 10:24:14.000052,M023,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#0#0
1105,2009-12-22 10:32:50.000083,M003,ON,7,0#1#1#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1106,2009-12-22 14:10:51.000080,M012,ON,5,0#1#1#0#1#1#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1107,2009-12-22 14:12:04.000013,M019,ON,0,0#0#1#0#0#0#1#0#0#0#0#0#1#0#0#1#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1108,2009-12-22 14:12:19.000032,M017,ON,9,0#0#1#0#0#0#1#0#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0
1109,2009-12-22 14:15:22.000078,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1110,2009-12-22 14:21:25.000027,M027,ON,14,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1111,2009-12-22 14:25:31.000004,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1112,2009-12-22 14:25:36.000081,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1113,2009-12-22 14:29:34.000063,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#1#0
1114,2009-12-22 14:42:54.000026,M008,ON,4,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1115,2009-12-22 15:28:30.000084,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1116,2009-12-22 15:34:53.000078,M002,ON,7,0#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1117,2009-12-22 15:51:20.000054,M012,ON,5,0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1118,2009-12-22 15:52:49.000074,M017,ON,9,0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1119,2009-12-22 15:56:59.000048,M008,ON,4,0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0
1120,2009-12-22 16:31:55.000076,M019,ON,0,0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1121,2009-12-22 16:39:14.000007,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1122,2009-12-22 17:01:44.000060,M016,ON,5,0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1123,2009-12-22 17:07:49.000041,M008,ON,4,0#0#0#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1124,2009-12-22 17:08:40.000080,M019,ON,0,0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1125,2009-12-22 18:16:30.000025,M017,ON,9,0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
1126,2009-12-22 18:18:01.000075,M016,ON,5,1#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
1127,2009-12-22 18:23:06.000008,M019,ON,0,1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1
1128,2009-12-22 18:23:13.000091,M025,ON,10,1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1129,2009-12-22 18:26:18.000066,M025,ON,10,1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#1
1130,2009-12-22 18:35:04.000056,M008,ON,4,0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1131,2009-12-22 19:44:42.000010,M017,ON,9,0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0
1132,2009-12-22 19:46:44.000079,M016,ON,5,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1133,2009-12-22 19:51:23.000080,M008,ON,4,0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1134,2009-12-22 20:09:25.000028,M004,ON,8,0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
1135,2009-12-22 20:30:36.000016,M012,ON,5,0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1136,2009-12-22 21:02:56.000057,M016,ON,5,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1137,2009-12-22 21:05:11.000052,M017,ON,9,0#0#0#0#0#0#1#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1138,2009-12-22 21:26:54.000008,M021,ON,2,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0
1139,2009-12-23 05:31:19.000049,M025,ON,1,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
1140,2009-12-23 05:32:52.000065,M028,ON,2,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
1141,2009-12-23 08:02:30.000076,M012,ON,5,0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1142,2009-12-23 08:04:09.000018,M017,ON,9,0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0
1143,2009-12-23 08:09:57.000003,M004,ON,8,0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1144,2009-12-23 08:33:14.000043,M022,ON,3,1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1
1145,2009-12-23 08:55:51.000086,M017,ON,9,0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
1146,2009-12-23 08:59:49.000008,M004,ON,8,0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1147,2009-12-23 09:34:08.000095,M019,ON,0,0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1148,2009-12-23 09:36:46.000021,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1149,2009-12-23 09:46:02.000086,M016,ON,5,0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1150,2009-12-23 09:56:34.000082,M019,ON,0,0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1151,2009-12-23 09:56:41.000010,M025,ON,10,0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1152,2009-12-23 10:11:32.000062,M024,ON,13,0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1
1153,2009-12-23 10:20:56.000084,M021,ON,2,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#1
1154,2009-12-23 11:09:30.000092,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
1155,2009-12-23 11:20:58.000068,M001,ON,7,0#1#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1156,2009-12-23 11:59:22.000005,M012,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1157,2009-12-23 12:13:06.000041,M007,ON,11,0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0
1158,2009-12-23 12:28:59.000087,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1159,2009-12-23 12:55:47.000082,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0
1160,2009-12-23 13:16:09.000012,M023,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#0#0
1161,2009-12-23 13:34:03.000007,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1162,2009-12-23 13:42:24.000085,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1163,2009-12-23 13:44:56.000071,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1164,2009-12-23 13:53:31.000098,M007,ON,11,0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0
1165,2009-12-23 13:58:52.000024,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1166,2009-12-23 14:00:21.000098,M008,ON,4,0#0#1#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0
1167,2009-12-23 14:07:04.000048,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1168,2009-12-23 14:08:23.000014,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0
1169,2009-12-23 14:51:07.000074,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1170,2009-12-23 15:26:25.000092,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1171,2009-12-23 15:28:58.000095,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0
1172,2009-12-23 15:42:06.000010,M008,ON,4,1#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1173,2009-12-23 15:58:09.000033,M016,ON,5,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
1174,2009-12-23 15:59:14.000024,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
1175,2009-12-23 16:05:37.000039,M019,ON,0,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1
1176,2009-12-23 16:09:44.000053,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
1177,2009-12-23 16:25:50.000059,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#1#1
1178,2009-12-23 16:34:43.000016,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1179,2009-12-23 17:06:08.000020,M001,ON,7,1#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1180,2009-12-23 17:39:09.000003,M012,ON,5,1#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
1181,2009-12-23 17:40:43.000078,M001,ON,7,1#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1182,2009-12-23 19:43:31.000091,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
1183,2009-12-23 19:50:42.000013,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1184,2009-12-23 20:04:44.000006,M004,ON,8,1#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1185,2009-12-23 20:30:42.000026,M012,ON,5,1#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
1186,2009-12-23 22:03:05.000027,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1187,2009-12-23 22:03:55.000098,M023,ON,12,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0
1188,2009-12-23 22:21:08.000055,M025,ON,10,0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1189,2009-12-23 22:37:05.000079,M021,ON,2,0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#1#1#0#0#0#0#0#1#0
1190,2009-12-24 08:10:47.000053,M012,ON,5,0#0#1#1#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1191,2009-12-24 08:18:21.000022,M017,ON,9,0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1192,2009-12-24 08:25:42.000053,M004,ON,8,0#0#1#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1193,2009-12-24 08:49:35.000034,M016,ON,5,0#0#1#1#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
1194,2009-12-24 08:52:48.000082,M012,ON,3,0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1
1195,2009-12-24 09:09:22.000014,M004,ON,8,1#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1196,2009-12-24 10:21:17.000087,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1197,2009-12-24 10:45:51.000082,M027,ON,14,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#0#0#0#0#0#1#1#0#0#0#1#0#0
1198,2009-12-24 11:10:19.000030,M017,ON,9,0#0#1#0#0#0#1#0#0#0#0#0#0#0#1#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1199,2009-12-24 11:11:41.000092,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1200,2009-12-24 11:11:49.000082,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1201,2009-12-24 11:18:22.000025,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1202,2009-12-24 11:31:06.000066,M007,ON,11,0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0
1203,2009-12-24 12:05:23.000012,M008,ON,4,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0
1204,2009-12-24 12:22:09.000010,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1205,2009-12-24 12:24:14.000029,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1206,2009-12-24 12:48:47.000033,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1207,2009-12-24 12:49:07.000040,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
